x,y,z,r,g,b
18,18,2,0.603361344537815,0.5176470588235293,0.4644257703081233
47,8,2,0.596078431372549,0.5103641456582633,0.4554621848739496
17,9,30,0.24823975044563273,0.32422014260249576,0.32526737967914443
54,28,6,0.5282290694055406,0.44886399004046007,0.40286336756924956
22,14,2,0.6245098039215685,0.534640522875817,0.4702614379084968
7,9,2,0.6039215686274509,0.5172113289760348,0.4592592592592593
37,30,7,0.5483660130718954,0.5078431372549019,0.48562091503267973
7,0,14,0.2766488413547237,0.30730837789661314,0.3258467023172906
28,30,19,0.5781862745098038,0.5017156862745098,0.4634803921568628
10,0,7,0.26666666666666666,0.3014005602240896,0.3170868347338936
29,18,2,0.6065359477124183,0.5183006535947712,0.4588235294117647
31,2,34,0.019392962664517854,0.10475423045930694,0.14133763094278812
4,30,25,0.5490196078431372,0.48991596638655466,0.45602240896358553
31,30,3,0.538235294117647,0.49068627450980395,0.46617647058823536
51,0,31,0.25588235294117645,0.2901960784313726,0.3058823529411765
8,23,25,0.5504643962848296,0.4885448916408669,0.4456140350877193
49,0,31,0.2601307189542484,0.29411764705882354,0.30980392156862746
3,1,27,0.4345811051693405,0.36399286987522284,0.2959001782531194
49,0,41,0.26554621848739496,0.29859943977591036,0.31372549019607837
46,26,25,0.5378582202111614,0.4681749622926094,0.43107088989441944
5,30,23,0.5419607843137254,0.49411764705882355,0.46862745098039216
52,12,40,0.24310043266132772,0.2099788272116359,0.15815152352020592
5,30,24,0.5473389355742296,0.4946778711484594,0.46386554621848747
7,20,24,0.6494117647058822,0.5879738562091502,0.5406535947712418
58,21,20,0.59078431372549,0.5215686274509803,0.48509803921568634
37,28,24,0.5898039215686274,0.516470588235294,0.48156862745098045
8,30,25,0.5573529411764705,0.4946078431372549,0.4622549019607844
35,27,2,0.5913725490196078,0.5129411764705882,0.46156862745098043
38,6,26,0.15583972719522585,0.14867860187553278,0.12941176470588237
56,26,25,0.5434832756632064,0.47658592848904263,0.4495963091118802
19,0,18,0.27930283224400865,0.31067538126361655,0.3281045751633987
40,1,38,0.436078431372549,0.38705882352941173,0.33843137254901967
7,27,26,0.7251826220684356,0.6943483275663209,0.6501345636293737
12,19,24,0.6570135746606335,0.5903469079939667,0.539969834087481
54,0,18,0.2605042016806723,0.2935574229691877,0.3086834733893558
8,27,26,0.7079584775086508,0.6770472895040371,0.6337946943483278
56,26,14,0.5064171122994652,0.44224598930481296,0.41604278074866324
12,3,25,0.09444444444444444,0.11568627450980394,0.12712418300653594
50,30,10,0.526797385620915,0.4784313725490197,0.45795206971677566
53,15,24,0.63903743315508,0.5691622103386808,0.5076648841354724
3,29,11,0.6012254901960783,0.5210784313725491,0.47328431372549024
5,27,26,0.7265423242467715,0.6951219512195119,0.655475848876136
14,11,29,0.2535947712418301,0.20326797385620918,0.10065359477124182
37,0,13,0.2699346405228758,0.30261437908496736,0.3196078431372549
3,1,26,0.4154555940023069,0.358477508650519,0.29342560553633207
52,1,38,0.48169934640522877,0.42483660130718953,0.36797385620915035
2,1,26,0.4274509803921569,0.3714795008912656,0.310873440285205
57,1,37,0.4901960784313726,0.42581699346405233,0.36307189542483664
3,1,25,0.3869281045751635,0.3387799564270152,0.2734204793028322
41,6,26,0.15032679738562088,0.14509803921568626,0.1328976034858388
18,28,19,0.550802139037433,0.4823529411764706,0.44385026737967925
4,1,23,0.3660130718954248,0.31895424836601305,0.2555555555555556
52,3,33,0.03212669683257914,0.0477375565610859,0.05822021116138751
54,29,11,0.503921568627451,0.4127450980392158,0.34117647058823525
19,28,0,0.6022875816993463,0.5212418300653595,0.46960784313725495
5,1,28,0.4970588235294118,0.431045751633987,0.37450980392156863
57,1,30,0.4985294117647059,0.43088235294117644,0.37745098039215685
9,0,2,0.3423699914748507,0.3130434782608694,0.28337595907928376
19,8,27,0.4683006535947713,0.4047385620915034,0.26062091503267976
4,1,22,0.3389355742296919,0.3008403361344537,0.238655462184874
48,26,23,0.4809411764705883,0.4291764705882354,0.40156862745098054
18,27,24,0.6147058823529411,0.5326797385620915,0.48888888888888893
15,30,10,0.49509803921568624,0.45686274509803926,0.4392156862745098
56,28,8,0.4986274509803922,0.4370588235294119,0.41156862745098044
4,1,20,0.3309803921568627,0.2937254901960784,0.23372549019607844
5,7,4,0.5416666666666666,0.4406862745098039,0.36078431372549025
53,30,12,0.5337690631808278,0.47668845315904146,0.4549019607843138
5,1,20,0.32511068943706517,0.28526249209361154,0.177988614800759
26,13,29,0.38205128205128186,0.3294117647058823,0.277526395173454
33,3,25,0.1568627450980392,0.14901960784313725,0.12941176470588237
43,1,35,0.08343964091660759,0.0925112213560123,0.09643278998346329
12,7,28,0.06286393345216877,0.18015448603683903,0.19797979797979806
6,18,24,0.6735294117647059,0.611764705882353,0.5666666666666665
5,1,19,0.32725490196078433,0.28431372549019607,0.18352941176470589
23,0,28,0.2838612368024132,0.3143288084464554,0.3318250377073907
12,9,30,0.20334161833747538,0.37310135321734356,0.3855840927920466
24,3,26,0.15686274509803927,0.14901960784313734,0.12941176470588245
7,1,34,0.46102941176470597,0.4009803921568628,0.342156862745098
14,5,2,0.5968627450980393,0.5129411764705882,0.4588235294117647
5,1,18,0.3226890756302521,0.28253968253968254,0.18599439775910365
35,24,24,0.5469336670838547,0.5191906549853981,0.4668752607425949
6,30,13,0.4856209150326798,0.45032679738562087,0.4352941176470588
41,1,25,0.1687782805429864,0.15384615384615377,0.1343891402714932
7,0,4,0.27058823529411763,0.30501089324618735,0.3215686274509804
4,1,27,0.5058823529411764,0.435014005602241,0.37366946778711485
10,8,28,0.11251885369532427,0.11221719457013576,0.11402714932126698
13,30,11,0.4901960784313725,0.45176470588235296,0.4329411764705882
5,5,23,0.48627450980392156,0.39705882352941174,0.3313725490196079
49,14,24,0.6165118679050565,0.5455108359133126,0.491640866873065
36,17,2,0.6052287581699347,0.5193899782135076,0.4649237472766885
5,3,21,0.46218487394957986,0.3675070028011205,0.2918767507002801
4,0,25,0.27581699346405225,0.30653594771241827,0.32614379084967327
28,7,26,0.18912968696250426,0.1792225662194702,0.15700034399724805
21,29,1,0.5693404634581104,0.48395721925133695,0.4377896613190732
43,0,31,0.2701960784313725,0.3043137254901961,0.3207843137254902
5,2,21,0.4964705882352941,0.3905882352941176,0.3003921568627451
12,15,2,0.619607843137255,0.5277310924369748,0.4672268907563026
25,26,24,0.5961921000284175,0.5190110826939474,0.4751918158567771
5,2,20,0.4950980392156863,0.38823529411764707,0.29803921568627456
22,0,25,0.2754010695187165,0.3071301247771835,0.32299465240641706
8,0,34,0.28063725490196073,0.3124999999999999,0.3321078431372549
24,0,31,0.2714596949891067,0.30501089324618735,0.3211328976034859
58,21,3,0.5893557422969186,0.5122315592903828,0.47245564892623715
11,0,4,0.27137254901960783,0.30666666666666664,0.3243137254901961
5,7,24,0.5131221719457014,0.42699849170437426,0.35701357466063344
14,7,27,0.07450980392156863,0.07712418300653595,0.06405228758169934
20,0,33,0.26862745098039215,0.3019607843137255,0.3176470588235294
22,13,31,0.23660130718954248,0.19622367465504725,0.1509077705156136
5,2,22,0.4908496732026144,0.3875816993464052,0.29411764705882354
18,6,34,0.062388591800356503,0.28591800356506236,0.32905525846702316
24,6,2,0.6074866310160427,0.5229946524064171,0.4598930481283423
5,3,24,0.5175018155410311,0.4278867102396516,0.35802469135802467
8,10,2,0.6030501089324619,0.5163398692810457,0.45882352941176474
53,30,13,0.5166666666666666,0.4607843137254902,0.4377450980392157
54,29,2,0.5831372549019608,0.5098039215686274,0.46313725490196084
5,1,23,0.3207572684246114,0.2855983772819472,0.18404327248140637
58,25,25,0.5851393188854488,0.4968008255933953,0.4505675954592364
58,26,5,0.5606722689075633,0.47529411764705887,0.43137254901960803
12,1,28,0.21926868044515094,0.1935771065182827,0.1681611022787489
19,18,24,0.6191176470588233,0.5352941176470588,0.4850490196078432
36,0,29,0.26715686274509803,0.30049019607843136,0.31813725490196076
13,30,1,0.5363834422657952,0.49978213507625274,0.4736383442265795
5,0,25,0.27276688453159037,0.30522875816993456,0.3254901960784313
15,8,27,0.1961118064246979,0.17078014184397164,0.11481017939090502
19,12,29,0.554449472096531,0.4951734539969835,0.3638009049773754
35,0,21,0.2733893557422969,0.304201680672269,0.3215686274509804
21,1,26,0.16317551410808234,0.15341941654710672,0.13419416547106658
23,0,15,0.2762527233115468,0.30718954248366015,0.32505446623093687
4,0,2,0.35633280339162726,0.30100688924218344,0.2462109167991522
7,8,28,0.02832244008714596,0.03485838779956427,0.03769063180827888
8,8,27,0.019377162629757784,0.03356401384083046,0.041522491349480974
27,28,23,0.5333333333333333,0.4598930481283423,0.42032085561497323
7,7,29,0.24917043740573153,0.20693815987933634,0.15535444947209653
24,12,41,0.38679050567595463,0.330030959752322,0.268937048503612
54,18,2,0.5868235294117645,0.4966274509803922,0.44125490196078443
17,8,28,0.4298000388274122,0.3745680450397981,0.30368860415453314
37,7,33,0.4105263157894739,0.6453044375644997,0.6669762641898866
50,12,39,0.2351496388028897,0.1888338493292052,0.13828689370485006
28,32,18,0.5886480908152734,0.5062951496388028,0.4757481940144479
12,3,30,0.07330976106289498,0.11218257794921223,0.12529733204757285
30,28,24,0.5644994840041279,0.49411764705882344,0.4623323013415893
12,0,2,0.35816993464052277,0.324673202614379,0.2916666666666666
58,0,14,0.2817496229260935,0.29230769230769227,0.28868778280542984
15,15,24,0.6058823529411763,0.5263305322128852,0.4736694677871149
9,30,22,0.5294117647058822,0.4869281045751634,0.4679738562091504
12,2,29,0.05064425770308126,0.08739495798319331,0.1050980392156863
12,3,29,0.05809731299927375,0.09934640522875812,0.12084241103848935
35,3,2,0.5666666666666665,0.48137254901960785,0.4240196078431372
12,2,28,0.09223227752639514,0.12269984917043729,0.12730015082956248
12,3,27,0.03784313725490192,0.1065098039215684,0.12121568627450956
39,4,33,0.35294117647058826,0.3574229691876752,0.3338935574229692
12,5,28,0.0581699346405229,0.1598039215686274,0.17222222222222217
9,1,27,0.37116493656286054,0.31303344867358707,0.2581314878892733
5,16,24,0.6375816993464049,0.5619281045751633,0.513562091503268
22,12,29,0.2864673738347794,0.25792349726775904,0.1594342655094822
5,3,2,0.5286004056795132,0.4269100743745776,0.34563894523326577
50,8,26,0.3043137254901961,0.26784313725490194,0.23973856209150324
21,12,29,0.18282988871224165,0.1631160572337043,0.07726550079491254
3,0,25,0.27921568627450977,0.3108496732026143,0.3281045751633987
11,30,13,0.4875816993464052,0.4522875816993464,0.4392156862745098
28,33,21,0.5768270944741531,0.5046345811051693,0.4750445632798574
12,8,27,0.09880174291938969,0.12892934951758453,0.13608776844070938
33,0,19,0.2647058823529412,0.2980392156862745,0.31437908496732025
43,9,2,0.6070588235294119,0.5184313725490195,0.4650980392156862
7,14,2,0.6089126559714795,0.514795008912656,0.45597147950089134
30,33,21,0.5794117647058823,0.5122549019607843,0.48431372549019613
12,3,26,0.08235294117647053,0.12088989441930603,0.1325414781297132
47,30,16,0.5172549019607846,0.47568627450980366,0.4553297682709443
12,1,27,0.19853594771241845,0.1775686274509803,0.1547189542483659
3,30,15,0.5756302521008402,0.4879551820728291,0.4554621848739497
5,18,2,0.621865715983363,0.5310754604872252,0.4664289958407606
23,0,37,0.2718954248366013,0.30196078431372547,0.3196078431372549
42,2,29,0.2743034055727554,0.26026831785345717,0.24478844169246647
12,6,26,0.1653186274509801,0.20727124183006507,0.22165032679738536
34,1,43,0.3862745098039216,0.3369747899159664,0.29383753501400556
12,6,27,0.020320855614973262,0.16399286987522285,0.19393939393939394
41,7,2,0.5928104575163399,0.5078431372549019,0.4542483660130719
24,5,26,0.15717647058823522,0.1490196078431372,0.13145098039215686
20,9,2,0.6084033613445378,0.5176470588235295,0.45658263305322133
18,14,2,0.6095860566448802,0.5206971677559912,0.4623093681917212
12,5,27,0.019934640522875812,0.1441176470588235,0.17189542483660133
24,0,15,0.2718954248366013,0.3037037037037037,0.3215686274509804
12,4,27,0.025144175317185706,0.1213379469434833,0.14186851211072662
46,8,32,0.2693909422175953,0.40687142113482544,0.4246399444733649
12,6,31,0.02521008403361345,0.17591036414565828,0.21008403361344544
12,5,29,0.03552479815455594,0.11833910034602076,0.1404844290657439
31,18,2,0.6141176470588235,0.5254901960784314,0.4666666666666667
21,11,2,0.6140056022408963,0.5254901960784314,0.46050420168067235
46,6,34,0.06862745098039208,0.27230769230769214,0.3172247360482653
46,0,40,0.24444444444444446,0.2797385620915032,0.29477124183006537
13,8,28,0.20859284890426733,0.20115340253748534,0.17197231833910026
18,0,31,0.26809269162210336,0.299108734402852,0.31586452762923345
13,8,27,0.232843137254902,0.21274509803921568,0.16683006535947711
14,8,28,0.3723311546840956,0.3313725490196078,0.25889615105301383
38,23,24,0.6076437354602863,0.5256231306081762,0.48268527750083007
34,0,16,0.27581699346405225,0.30718954248366015,0.32483660130718955
6,0,10,0.2741830065359477,0.3055555555555555,0.3258169934640523
29,33,18,0.5247058823529411,0.48666666666666664,0.46941176470588236
11,0,30,0.2703267973856209,0.30640522875816983,0.32653594771241834
21,0,15,0.2751633986928104,0.3065359477124183,0.3241830065359477
20,30,6,0.5411764705882353,0.5006535947712418,0.47843137254901963
44,7,34,0.3521251979052493,0.5047984411155766,0.5308975764218734
25,4,26,0.15706914344685236,0.14901960784313723,0.12941176470588237
12,22,0,0.6017429193899781,0.5172113289760348,0.46405228758169936
10,10,27,0.03025210084033615,0.04407096171802053,0.05135387488328665
45,8,30,0.09509803921568627,0.25098039215686274,0.2784313725490196
57,3,43,0.1716270207142423,0.08026307701764068,0.07983281086729338
10,11,27,0.04545454545454544,0.05597147950089127,0.05935828877005349
42,13,25,0.38553921568627464,0.35637254901960774,0.30294117647058816
10,23,24,0.5738562091503268,0.48801742919389984,0.4244008714596952
10,9,27,0.02240896358543417,0.03753501400560223,0.045098039215686274
14,30,24,0.542296918767507,0.48403361344537815,0.4554621848739496
12,9,27,0.041176470588235294,0.06274509803921569,0.07058823529411765
16,30,20,0.49869281045751634,0.4630718954248367,0.4447712418300655
46,27,25,0.5372549019607843,0.47058823529411764,0.43137254901960786
12,10,28,0.3739215686274511,0.34549019607843146,0.2841176470588235
51,8,26,0.3350383631713555,0.2959931798806479,0.26632566069906216
31,0,25,0.2648366013071895,0.29699346405228755,0.3147712418300653
22,12,2,0.6184873949579833,0.5282913165266107,0.4649859943977592
21,12,2,0.6227450980392156,0.5317647058823529,0.4674509803921569
47,13,26,0.4997385620915034,0.43385620915032697,0.37751633986928124
17,9,28,0.36018099547511306,0.31945701357466066,0.26063348416289595
46,1,35,0.3848252344416029,0.3391304347826086,0.2893435635123614
27,0,25,0.2771241830065359,0.31023965141612186,0.3289760348583878
10,0,31,0.2676470588235294,0.299673202614379,0.3199346405228758
15,0,10,0.2753812636165577,0.30762527233115466,0.3246187363834423
22,30,4,0.548235294117647,0.5105882352941176,0.4901960784313725
9,0,32,0.2669467787114846,0.29999999999999993,0.3184873949579831
31,3,2,0.5677559912854029,0.48061002178649237,0.42309368191721125
22,0,31,0.27330316742081445,0.3058823529411764,0.32156862745098047
8,0,32,0.27137254901960783,0.3048366013071895,0.3236601307189543
52,28,21,0.5733893557422968,0.49187675070028014,0.45714285714285724
8,0,31,0.27058823529411763,0.30409982174688055,0.32299465240641717
36,1,25,0.16349074841204075,0.15078707539353767,0.13134493233913294
40,28,24,0.5808278867102398,0.5053376906318084,0.4713507625272331
7,0,32,0.2745098039215686,0.307533539731682,0.3273477812177502
48,28,23,0.5009803921568633,0.43613445378151233,0.402240896358543
7,0,31,0.27165775401069514,0.30552584670231725,0.3237076648841355
22,12,37,0.3171241830065359,0.29281045751633983,0.2671895424836601
38,1,24,0.17707390648567117,0.15867269984917046,0.13876319758672698
3,0,33,0.2869281045751633,0.3163398692810457,0.33431372549019617
6,0,32,0.2740196078431372,0.30637254901960775,0.3254901960784314
37,33,21,0.5692810457516341,0.5026143790849673,0.477124183006536
29,13,2,0.6082788671023964,0.5189542483660131,0.4557734204793029
5,0,31,0.27330316742081445,0.3052790346907993,0.32488687782805437
0,0,29,0.31418685121107265,0.29919261822376003,0.28027681660899656
4,0,31,0.28006535947712413,0.31111111111111106,0.33039215686274515
51,5,2,0.580392156862745,0.5014705882352941,0.4514705882352942
42,1,24,0.1909502262443439,0.16923076923076924,0.14479638009049772
3,0,31,0.28263305322128845,0.3126050420168066,0.33193277310924374
33,4,34,0.05521568627450981,0.22886274509803922,0.2655686274509803
7,10,29,0.38224974200206346,0.3115067079463363,0.2561919504643962
6,1,33,0.469467787114846,0.4089635854341736,0.3512605042016807
18,0,21,0.277995642701525,0.3093681917211329,0.3254901960784314
3,0,32,0.2835595776772247,0.3137254901960783,0.33242835595776776
10,30,8,0.4764705882352941,0.43529411764705883,0.42058823529411765
48,26,25,0.5487394957983193,0.4812324929971989,0.44677871148459397
2,0,32,0.2880174291938997,0.32026143790849676,0.3368191721132898
31,0,37,0.2568627450980392,0.2894117647058823,0.30745098039215685
1,0,31,0.2839869281045751,0.3199346405228758,0.33823529411764713
10,16,24,0.6377073906485671,0.564102564102564,0.5131221719457014
1,0,33,0.2983957219251337,0.3347593582887702,0.35329768270944745
23,0,21,0.2753812636165577,0.30806100217864923,0.3241830065359477
1,0,20,0.2885154061624649,0.323249299719888,0.34621848739495803
0,0,32,0.30843989769820956,0.3005967604433077,0.2874680306905371
14,2,2,0.546078431372549,0.45686274509803926,0.396078431372549
11,0,31,0.2718954248366013,0.3052287581699346,0.32352941176470595
49,21,26,0.5898692810457514,0.5163398692810457,0.46421568627450993
11,0,29,0.2656862745098039,0.30098039215686273,0.3196078431372549
5,30,6,0.5240196078431372,0.48333333333333334,0.46470588235294125
12,0,30,0.2730015082956259,0.30829562594268467,0.3279034690799397
36,0,15,0.26745098039215687,0.3019607843137255,0.32078431372549016
11,17,2,0.6254901960784314,0.538562091503268,0.47908496732026146
13,30,23,0.526797385620915,0.48888888888888893,0.473202614379085
13,1,40,0.4679738562091503,0.40915032679738567,0.3516339869281046
12,0,29,0.269281045751634,0.3045751633986928,0.32222222222222224
54,28,7,0.5255686274509802,0.4478431372549016,0.4033725490196077
7,0,15,0.2699346405228758,0.30130718954248364,0.31895424836601305
13,0,30,0.27137254901960783,0.30588235294117644,0.32274509803921575
13,0,29,0.2676470588235294,0.30245098039215684,0.32107843137254904
1,0,11,0.29523809523809524,0.3316526610644258,0.35294117647058826
15,0,29,0.27385620915032677,0.30718954248366015,0.32679738562091504
10,0,20,0.2776470588235294,0.31137254901960787,0.32784313725490194
55,23,26,0.5351633986928106,0.46184873949579824,0.3926797385620913
46,31,18,0.4106442577030813,0.41456582633053224,0.3862745098039216
42,2,28,0.33031674208144796,0.30799396681749625,0.29381598793363495
52,13,25,0.3954708644020984,0.32040872687102995,0.253189726594863
31,0,22,0.2588235294117647,0.29215686274509806,0.30980392156862746
18,1,39,0.47294117647058825,0.4141176470588236,0.356078431372549
6,14,26,0.4658088235294117,0.3889705882352938,0.34007352941176433
17,0,30,0.268235294117647,0.29999999999999993,0.31843137254901954
7,30,0,0.5665634674922599,0.5021671826625387,0.46026831785345723
18,0,29,0.27058823529411763,0.30245098039215684,0.32009803921568625
16,0,42,0.26666666666666666,0.29803921568627456,0.3150326797385621
10,30,21,0.5313725490196078,0.49215686274509807,0.473202614379085
18,0,30,0.268235294117647,0.29960784313725486,0.31725490196078426
31,27,24,0.6282352941176469,0.5435294117647058,0.5045751633986928
5,2,2,0.5197759103641455,0.42005602240896384,0.33759103641456617
50,9,26,0.6006535947712418,0.5339869281045752,0.48496732026143796
20,0,29,0.27276688453159037,0.30501089324618735,0.31982570806100225
16,0,31,0.2641711229946524,0.29839572192513364,0.3147950089126559
27,0,27,0.2745098039215686,0.3086834733893558,0.32829131652661064
21,0,29,0.274074074074074,0.3084967320261438,0.3246187363834423
41,5,34,0.04929971988795519,0.2593837535014005,0.2949579831932772
22,0,29,0.27777777777777773,0.3084967320261438,0.32483660130718955
21,0,28,0.26862745098039215,0.30065359477124187,0.31960784313725493
52,15,2,0.5930283224400871,0.5128540305010892,0.4649237472766885
22,0,27,0.27764705882352936,0.3090196078431372,0.3262745098039216
44,5,26,0.1545343137254902,0.14852941176470594,0.13333333333333347
23,0,26,0.2835294117647058,0.31568627450980385,0.33431372549019595
32,8,30,0.08235294117647059,0.21568627450980393,0.2411764705882353
1,0,6,0.2762527233115468,0.31154684095860563,0.3350762527233116
23,0,27,0.28039215686274505,0.3112745098039216,0.3299019607843137
42,23,2,0.6052287581699346,0.5224400871459696,0.4675381263616558
7,0,37,0.2819794584500466,0.3129785247432305,0.32885154061624644
24,0,28,0.28597285067873296,0.31583710407239823,0.33303167420814483
25,0,28,0.2831372549019608,0.31490196078431376,0.33058823529411774
37,1,41,0.44618736383442276,0.3908496732026143,0.3389978213507626
24,4,34,0.08745098039215686,0.2349019607843137,0.26764705882352946
30,2,2,0.542296918767507,0.4509803921568628,0.3904761904761905
41,27,2,0.6019607843137254,0.5199999999999999,0.47137254901960784
25,0,29,0.2780748663101604,0.3083778966131907,0.32655971479500895
50,11,26,0.6392156862745098,0.5735294117647058,0.5117647058823529
25,0,30,0.2779411764705882,0.3122549019607843,0.3299019607843137
13,26,26,0.6702317290552586,0.6074866310160426,0.5647058823529411
26,0,30,0.27385620915032677,0.3068627450980392,0.32581699346405235
50,25,2,0.6039215686274508,0.5152941176470588,0.46156862745098043
26,0,29,0.2740196078431372,0.3068627450980392,0.3230392156862745
53,27,21,0.5952380952380951,0.5064425770308123,0.4672268907563026
45,32,19,0.37941176470588217,0.34689542483660135,0.3212418300653596
37,3,26,0.22180872348939562,0.20784313725490192,0.1920768307322928
27,0,18,0.2689075630252101,0.3025210084033613,0.32100840336134456
26,0,31,0.2745098039215686,0.3068627450980392,0.3251633986928105
39,3,36,0.09148979179300572,0.10309278350515444,0.10851020820699392
27,0,28,0.2689075630252101,0.3014005602240896,0.31988795518207286
5,6,4,0.5172113289760348,0.41917211328976034,0.33769063180827885
24,0,30,0.2772549019607843,0.3086274509803921,0.3262745098039216
57,21,20,0.6176470588235293,0.5799999999999998,0.5560784313725489
15,6,2,0.6,0.5180827886710239,0.4627450980392157
23,0,29,0.2745098039215686,0.30544662309368187,0.3215686274509804
33,30,15,0.5205882352941176,0.48088235294117654,0.4627450980392157
39,2,28,0.3037770897832816,0.29440660474716185,0.2766563467492258
41,14,26,0.4702745098039216,0.3887058823529413,0.32799999999999996
37,9,30,0.21736694677871146,0.26535947712418306,0.25845004668534083
39,9,30,0.21142024377318452,0.2782988871224163,0.27596714361420227
10,0,16,0.27843137254901956,0.3098039215686275,0.3277310924369748
23,0,30,0.27385620915032677,0.3029411764705882,0.31960784313725493
13,1,26,0.14471231115396985,0.1409193185470911,0.13134040501446498
16,10,28,0.3279551820728293,0.302857142857143,0.24739495798319325
55,21,3,0.6039215686274508,0.5629233511586451,0.5383244206773617
12,26,0,0.6117647058823529,0.5329411764705883,0.48352941176470593
21,0,30,0.2694677871148459,0.3030812324929973,0.3215686274509804
58,22,4,0.592941176470588,0.4990849673202614,0.4507189542483661
32,1,26,0.15790080738177628,0.1482122260668974,0.12975778546712807
21,0,31,0.26809269162210336,0.30231729055258466,0.31764705882352934
11,0,14,0.28235294117647053,0.3137254901960785,0.33053221288515405
21,0,32,0.2647058823529412,0.29673202614379085,0.3137254901960784
5,15,11,0.5576470588235293,0.4847058823529412,0.4066666666666666
26,19,24,0.560264587762816,0.4735648476257969,0.4203165603590828
19,0,24,0.2730392156862745,0.30637254901960786,0.3220588235294118
47,18,24,0.6090836334533816,0.5261304521808726,0.4748299319727886
54,0,20,0.2593837535014005,0.2935574229691877,0.3075630252100841
21,9,30,0.20588235294117652,0.35084967320261445,0.3453594771241831
49,27,23,0.5517528223410582,0.47125371360665486,0.42949494949494926
23,0,32,0.2772549019607843,0.3113725490196078,0.32823529411764707
58,1,43,0.2115823073415413,0.19325125398996817,0.17802097583219348
32,27,24,0.6278074866310159,0.5454545454545454,0.5076648841354724
5,1,39,0.478921568627451,0.41274509803921566,0.34950980392156866
5,23,10,0.49281045751633973,0.4080298786181139,0.34883286647992534
46,22,2,0.5995098039215686,0.5161764705882352,0.4642156862745099
23,29,2,0.5830882352941176,0.5063725490196078,0.457107843137255
28,0,35,0.26769865841073265,0.2980392156862744,0.31620227038183685
22,0,33,0.265359477124183,0.3006535947712418,0.3202614379084967
21,0,33,0.26442577030812325,0.2980392156862745,0.31540616246498604
7,2,2,0.5313725490196078,0.4418300653594771,0.38202614379084965
19,0,31,0.27239819004524884,0.30377073906485663,0.3194570135746606
17,0,31,0.2655971479500891,0.299108734402852,0.3147950089126559
8,17,2,0.6156862745098041,0.5260504201680672,0.4717086834733894
19,0,32,0.2633986928104575,0.2954248366013072,0.31176470588235294
43,1,40,0.4593137254901961,0.4009803921568627,0.332843137254902
19,0,14,0.27352941176470585,0.3044117647058824,0.32107843137254904
49,8,2,0.5895424836601307,0.5045751633986928,0.4496732026143791
18,0,32,0.26666666666666666,0.29869281045751633,0.3176470588235294
15,0,31,0.2694677871148459,0.3014005602240896,0.3204481792717087
6,20,2,0.594232987312572,0.5079584775086505,0.453287197231834
9,0,7,0.26710239651416123,0.30152505446623096,0.3172113289760349
16,0,32,0.2633986928104575,0.29673202614379085,0.31437908496732025
7,0,38,0.27843137254901956,0.3089783281733745,0.32363261093911244
17,0,33,0.27124183006535946,0.30261437908496736,0.31895424836601305
17,0,11,0.2778711484593837,0.3098039215686275,0.32717086834733894
19,0,15,0.2745098039215686,0.3053221288515406,0.3215686274509804
18,0,33,0.27058823529411763,0.30196078431372547,0.3202614379084967
13,30,16,0.4549019607843137,0.42026143790849674,0.40653594771241824
18,13,2,0.612156862745098,0.5215686274509803,0.4643137254901961
1,0,9,0.28805704099821744,0.32335115864527636,0.3458110516934047
36,1,37,0.06512983571807099,0.0811340752517223,0.10593534711181767
13,30,15,0.4815686274509804,0.4447058823529412,0.42901960784313725
8,30,3,0.5320261437908497,0.49673202614379086,0.477124183006536
35,0,31,0.26013071895424833,0.2934640522875817,0.3104575163398693
18,0,34,0.27254901960784317,0.303921568627451,0.3235294117647059
9,30,21,0.5398692810457516,0.49978213507625274,0.47973856209150323
14,0,31,0.26941176470588235,0.30235294117647055,0.32196078431372555
24,22,24,0.6019607843137254,0.5179738562091503,0.4803921568627451
13,0,31,0.2729411764705882,0.30666666666666664,0.32470588235294123
39,1,29,0.33202614379084966,0.30718954248366015,0.2627450980392157
14,0,32,0.271078431372549,0.3058823529411765,0.32303921568627453
14,0,33,0.26862745098039215,0.3009803921568628,0.3196078431372549
43,31,18,0.3772819472616635,0.37633536173089943,0.35037187288708593
15,0,33,0.26666666666666666,0.2980392156862745,0.3176470588235294
27,21,24,0.6022408963585433,0.5131652661064426,0.465546218487395
18,30,0,0.5648692810457515,0.4977124183006536,0.4576797385620916
8,0,37,0.28529411764705875,0.3141176470588234,0.3309803921568627
27,12,41,0.32928104575163414,0.26535947712418295,0.20823529411764713
12,0,31,0.2797385620915032,0.31307189542483654,0.33267973856209154
50,4,41,0.08380867498514552,0.1332442067736184,0.15935828877005317
22,7,34,0.3700485072077616,0.5552230648356903,0.5893420782947327
11,0,32,0.27156862745098037,0.3049019607843137,0.32320261437908493
11,0,33,0.27549019607843134,0.30882352941176466,0.32810457516339875
2,1,4,0.41254901960784307,0.3666666666666667,0.3019607843137255
34,26,24,0.6068321078431376,0.5241421568627451,0.47867647058823504
12,0,33,0.2725490196078431,0.30490196078431364,0.32254901960784316
57,24,24,0.24323695579926904,0.19970089730807575,0.15820870721169816
5,3,6,0.5034313725490196,0.41078431372549024,0.32156862745098036
31,1,35,0.34405228758169937,0.30679738562091496,0.2632679738562091
24,0,36,0.27243367935409457,0.30495963091118794,0.32064590542099186
13,0,33,0.26588235294117646,0.29999999999999993,0.31843137254901954
