x,y,z,r,g,b
6,0,4,0.2771241830065359,0.3104575163398693,0.3281045751633987
6,26,28,0.5701960784313725,0.47137254901960784,0.41254901960784307
43,2,31,0.17908496732026144,0.1607843137254902,0.13725490196078433
49,6,40,0.31098039215686274,0.2875816993464051,0.2603921568627451
12,14,32,0.019607843137254895,0.035294117647058816,0.04333333333333332
24,34,0,0.6,0.5189542483660131,0.4686274509803922
17,14,32,0.04563279857397504,0.05668449197860963,0.06096256684491978
13,29,31,0.5509803921568627,0.4740573152337859,0.4191553544494723
6,0,13,0.2819607843137254,0.3125490196078431,0.33254901960784317
37,37,14,0.5333333333333333,0.4931372549019608,0.47352941176470587
9,15,36,0.18146167557932255,0.1310606060606059,0.06412655971479492
6,7,31,0.5372549019607843,0.44836601307189544,0.38169934640522873
5,35,8,0.12794117647058825,0.1105392156862745,0.0767156862745098
32,0,31,0.28529411764705875,0.31862745098039214,0.33627450980392165
18,14,32,0.06078431372549019,0.06705882352941175,0.06901960784313725
35,39,21,0.5835294117647059,0.5019607843137255,0.46941176470588236
13,0,5,0.27385620915032677,0.3084967320261438,0.32745098039215687
61,11,33,0.5835294117647059,0.5160784313725489,0.4674509803921569
19,14,32,0.08194014447884417,0.08565531475748196,0.08338493292053666
28,2,32,0.15855440215301816,0.150249903883122,0.13064206074586715
33,0,38,0.27201426024955433,0.30552584670231725,0.32477718360071306
52,2,33,0.35670268107242914,0.33389355742296944,0.30988395358143284
40,0,38,0.26143790849673204,0.2928104575163399,0.3111111111111111
4,30,3,0.6441176470588236,0.5647058823529411,0.5191176470588236
24,0,7,0.2764705882352941,0.307843137254902,0.3254901960784314
30,0,3,0.2801120448179272,0.3148459383753501,0.3322128851540616
37,26,30,0.5430065359477125,0.4562527233115464,0.39904139433551167
0,0,52,0.27015250544662306,0.26535947712418306,0.26100217864923747
63,27,2,0.596078431372549,0.5152941176470588,0.4650980392156863
31,0,45,0.2714596949891067,0.30501089324618735,0.32069716775599133
21,14,32,0.09988465974625142,0.09896193771626297,0.09480968858131487
26,31,30,0.6935185185185183,0.6313725490196078,0.5333333333333337
27,36,0,0.5809150326797384,0.4996078431372549,0.45176470588235307
58,9,2,0.5898039215686275,0.5035294117647059,0.45176470588235296
5,0,32,0.2789915966386554,0.307563025210084,0.32717086834733894
0,1,49,0.4750326797385621,0.4081045751633987,0.3466666666666667
27,35,31,0.6061002178649237,0.5237472766884531,0.4893246187363835
17,17,2,0.6078431372549019,0.5176470588235295,0.4562091503267974
9,1,39,0.4886274509803921,0.4243137254901961,0.367843137254902
47,16,42,0.25478129713423847,0.22546003016591254,0.19215686274509788
71,1,54,0.08560371517027844,0.09597523219814218,0.10144478844169222
22,14,32,0.1132641291810842,0.11072664359861592,0.10403690888119954
6,6,7,0.5380392156862746,0.4337254901960785,0.35529411764705887
3,0,41,0.28671023965141607,0.31590413943355117,0.33376906318082794
55,1,38,0.4291316526610644,0.39215686274509803,0.33669467787114843
18,0,18,0.27450980392156865,0.30686274509803924,0.3254901960784314
51,29,2,0.6061624649859944,0.5204481792717087,0.4661064425770309
18,10,39,0.24390353842686474,0.363353617308992,0.37173766058147345
16,13,32,0.020069204152249127,0.035755478662053045,0.04359861591695501
62,1,43,0.4127450980392156,0.3661764705882353,0.31911764705882356
32,3,2,0.5477124183006535,0.4594771241830066,0.40196078431372545
3,1,2,0.40267379679144405,0.3399286987522281,0.2684491978609625
50,23,2,0.6039215686274509,0.5176470588235295,0.4666666666666667
18,13,32,0.02461873638344227,0.03986928104575162,0.04662309368191721
6,37,15,0.45098039215686275,0.41307189542483663,0.396078431372549
41,1,32,0.1630252100840334,0.15114045618247282,0.1318927571028411
6,24,21,0.5831932773109243,0.48347338935574236,0.4117647058823529
31,37,8,0.5516339869281046,0.5124183006535947,0.4888888888888889
8,0,43,0.2807843137254901,0.31372549019607837,0.33098039215686276
34,36,2,0.5849673202614379,0.5078431372549019,0.4620915032679738
7,28,0,0.5892156862745097,0.5032679738562091,0.4516339869281047
11,3,31,0.488515406162465,0.4078431372549019,0.3563025210084034
19,13,32,0.02679738562091505,0.040522875816993445,0.04771241830065362
60,34,2,0.6029411764705882,0.5225490196078432,0.4715686274509804
21,13,32,0.034509803921568626,0.04549019607843137,0.05058823529411764
6,10,12,0.5662745098039215,0.4658823529411765,0.3874509803921568
22,13,32,0.033893557422969185,0.04551820728291317,0.050140056022408994
18,0,42,0.2705882352941177,0.3058823529411765,0.32352941176470584
25,14,32,0.2319327731092437,0.20756302521008402,0.1843137254901961
67,6,8,0.5562091503267973,0.46470588235294125,0.4006535947712418
25,6,2,0.5956427015250544,0.5124183006535947,0.45708061002178657
22,0,14,0.27999999999999997,0.31058823529411766,0.32784313725490194
8,37,31,0.552069716775599,0.49324618736383447,0.46143790849673205
14,1,38,0.4764705882352942,0.41862745098039217,0.36715686274509807
24,13,32,0.061840120663650064,0.06666666666666667,0.06757164404223229
23,35,23,0.5490196078431373,0.4792156862745098,0.4423529411764706
20,15,32,0.26745098039215687,0.23647058823529413,0.20745098039215687
26,10,35,0.44161220043573,0.3945533769063181,0.32636165577342047
39,11,2,0.624313725490196,0.5349019607843137,0.4698039215686275
71,5,54,0.07524509803921567,0.08725490196078431,0.09068627450980392
5,34,13,0.40392156862745093,0.4028758169934639,0.32941176470588235
23,15,32,0.31960784313725493,0.27903469079939663,0.2407239819004524
37,37,20,0.5392156862745097,0.4911764705882353,0.46764705882352947
71,3,54,0.13442906574394448,0.08811995386389834,0.11144752018454426
46,12,32,0.4078431372549019,0.3395617070357555,0.28119953863898506
11,0,29,0.27058823529411763,0.3015250544662309,0.32113289760348585
24,37,18,0.5424836601307189,0.5006535947712418,0.47843137254901963
25,13,32,0.10812324929971988,0.10420168067226891,0.09785247432306254
4,0,33,0.27294117647058824,0.3058823529411765,0.3247058823529412
15,11,36,0.41834998150203445,0.36026637069922307,0.3186829448760638
19,2,2,0.5259803921568627,0.4377450980392157,0.3803921568627451
42,8,32,0.15709342560553627,0.1499423298731257,0.13217993079584775
12,2,2,0.5225490196078431,0.43137254901960786,0.3696078431372549
26,13,32,0.16209150326797392,0.1488743645606391,0.13464052287581701
13,15,33,0.09803921568627451,0.09411764705882353,0.08627450980392157
6,15,13,0.5980392156862745,0.4954248366013072,0.4143790849673203
49,18,30,0.3813725490196077,0.3019607843137256,0.19215686274509808
4,30,2,0.6360071301247774,0.554723707664884,0.5087344028520498
67,5,25,0.5640522875816992,0.4686274509803922,0.41307189542483663
52,0,42,0.2711484593837535,0.30476190476190473,0.32100840336134456
6,12,12,0.5490196078431372,0.44183006535947716,0.35751633986928105
33,0,33,0.2774509803921569,0.3107843137254902,0.3303921568627451
48,3,33,0.4004357298474946,0.35446623093681917,0.3278867102396513
34,17,2,0.6062745098039215,0.5176470588235293,0.4588235294117647
43,7,2,0.6070588235294118,0.5215686274509804,0.4635294117647059
24,0,38,0.28039215686274505,0.3111111111111111,0.32745098039215687
9,12,32,0.0212648439657553,0.036288318144159074,0.043965755316210955
6,15,3,0.611764705882353,0.5151960784313725,0.4328431372549019
49,35,29,0.5470588235294117,0.4777777777777778,0.44183006535947716
10,12,32,0.021288515406162462,0.036134453781512595,0.04341736694677871
43,0,24,0.2679738562091503,0.29934640522875816,0.3150326797385621
22,0,53,0.25019607843137254,0.28941176470588237,0.31137254901960787
1,0,50,0.29575163398692805,0.3267973856209151,0.34575163398692815
38,0,16,0.26666666666666666,0.30117647058823527,0.3207843137254902
43,33,31,0.6178649237472766,0.5333333333333333,0.49150326797385624
5,34,16,0.3905228758169934,0.37058823529411766,0.27941176470588236
19,1,48,0.45686274509803926,0.39607843137254906,0.3411764705882353
40,0,16,0.26862745098039215,0.303921568627451,0.3205882352941177
25,0,45,0.26666666666666666,0.2980392156862745,0.3176470588235294
5,35,7,0.11686274509803925,0.10352941176470586,0.07607843137254902
17,12,32,0.02745098039215686,0.0407843137254902,0.047450980392156866
27,37,17,0.5301960784313724,0.4909803921568628,0.47372549019607846
15,1,33,0.21590825009248993,0.18623751387347387,0.15797262301146886
9,29,33,0.6395721925133688,0.5729055258467022,0.5351158645276292
15,5,39,0.01982570806100217,0.13747276688453158,0.1736383442265795
11,12,32,0.021960784313725487,0.03660130718954248,0.044183006535947714
4,32,23,0.6112044817927172,0.5322128851540616,0.4969187675070028
9,0,35,0.27330316742081445,0.30799396681749613,0.3276018099547512
12,12,32,0.024400871459694985,0.03834422657952069,0.04531590413943356
67,2,9,0.5058823529411764,0.4086274509803921,0.3392156862745098
67,1,34,0.5308823529411765,0.44852941176470595,0.39509803921568626
58,35,6,0.5116138763197586,0.44781297134238324,0.4143288084464557
52,0,24,0.2549019607843137,0.2888888888888889,0.3058823529411765
71,33,11,0.5505279034690798,0.466817496229261,0.4223227752639519
8,0,39,0.2737967914438502,0.30695187165775395,0.32691622103386814
4,29,4,0.6319327731092435,0.5540616246498599,0.5092436974789916
12,0,25,0.2758169934640523,0.3084967320261438,0.3241830065359477
15,12,32,0.023921568627450977,0.038823529411764694,0.04431372549019606
53,22,31,0.6313725490196078,0.5477124183006536,0.4980392156862745
7,37,15,0.4970588235294117,0.45686274509803926,0.44117647058823534
40,5,2,0.5950980392156863,0.5088235294117647,0.4519607843137255
15,6,36,0.0326797385620915,0.11808278867102394,0.14161220043572983
73,27,28,0.5933333333333333,0.5098039215686274,0.45843137254901967
16,12,32,0.02549019607843137,0.040196078431372545,0.04607843137254902
18,12,32,0.029084967320261442,0.04281045751633986,0.04836601307189542
11,17,33,0.15199709513435006,0.14444444444444446,0.13260711692084245
19,12,32,0.035784313725490194,0.046323529411764694,0.05000000000000002
20,14,2,0.6163398692810458,0.5261437908496732,0.46732026143790856
29,16,51,0.31785345717234254,0.2668730650154798,0.18163054695562442
13,23,2,0.6125490196078431,0.5223529411764706,0.4658823529411765
20,12,32,0.04132730015082957,0.049773755656108594,0.05248868778280543
15,2,41,0.03058823529411765,0.09176470588235294,0.10901960784313725
21,12,32,0.04425770308123249,0.05126050420168066,0.05350140056022411
56,0,27,0.2627450980392157,0.2980392156862745,0.3137254901960784
22,12,32,0.04568627450980391,0.05313725490196079,0.05392156862745099
49,0,11,0.27450980392156865,0.30196078431372547,0.3215686274509804
47,0,16,0.27372549019607845,0.3066666666666667,0.3223529411764706
28,14,51,0.4805555555555559,0.39035947712418295,0.2350490196078431
31,11,38,0.1559577677224736,0.2812217194570137,0.3009049773755657
6,28,29,0.4196078431372548,0.3450980392156862,0.28692810457516343
50,26,30,0.5703984819734348,0.4686485346826899,0.37065148640101153
23,12,32,0.05098039215686275,0.05647058823529412,0.05725490196078431
28,4,2,0.5738562091503266,0.48627450980392156,0.4313725490196079
50,1,38,0.28823529411764703,0.27647058823529413,0.2431372549019608
67,26,22,0.5479738562091503,0.4789542483660131,0.43163398692810456
14,26,1,0.6015686274509804,0.5152941176470588,0.46039215686274515
57,10,2,0.592156862745098,0.5058823529411764,0.45098039215686275
55,8,31,0.15424836601307187,0.1372549019607843,0.11764705882352942
1,1,41,0.4935574229691877,0.43025210084033627,0.3697478991596639
60,11,2,0.5931372549019608,0.5058823529411764,0.4519607843137255
24,12,32,0.052941176470588235,0.059313725490196076,0.06127450980392157
22,15,32,0.293939393939394,0.25650623885918,0.2228163992869875
60,9,31,0.16013071895424838,0.14444444444444446,0.12222222222222223
61,0,20,0.268235294117647,0.2988235294117647,0.3137254901960784
60,37,4,0.5274509803921569,0.4666666666666667,0.4387254901960784
44,26,2,0.6050420168067226,0.5176470588235293,0.46218487394957986
19,15,32,0.31994590939824213,0.2792427315753887,0.24232589587559156
61,23,2,0.5967320261437908,0.5098039215686274,0.4607843137254903
4,30,30,0.6403921568627451,0.5599999999999998,0.527843137254902
8,26,0,0.5892810457516339,0.5056209150326797,0.45385620915032693
73,28,6,0.5955882352941176,0.5029411764705882,0.4529411764705883
28,7,32,0.16122004357298472,0.15250544662309362,0.137037037037037
16,0,32,0.27394957983193274,0.30700280112044814,0.32605042016806723
12,23,31,0.6504201680672269,0.5787114845938375,0.5277310924369748
4,31,13,0.6263305322128853,0.542296918767507,0.4991596638655462
11,23,2,0.615686274509804,0.5254901960784314,0.4732026143790849
6,28,28,0.32303921568627453,0.26029411764705884,0.20857843137254903
28,16,52,0.36336287939833434,0.2892291163040556,0.20956218103679813
6,20,2,0.6074074074074073,0.5172113289760348,0.4474945533769064
67,9,18,0.5480392156862745,0.4475490196078432,0.3730392156862745
9,0,7,0.27009803921568626,0.30294117647058827,0.3205882352941176
51,11,37,0.23475935828877004,0.3105169340463457,0.29251336898395713
17,15,32,0.25594771241830067,0.2269281045751634,0.20052287581699346
6,37,25,0.5325490196078431,0.49490196078431375,0.4745098039215686
4,35,24,0.25912518853695327,0.21327300150829562,0.18612368024132733
6,6,12,0.5235294117647059,0.4196078431372549,0.33725490196078434
37,37,18,0.5264705882352941,0.49068627450980395,0.4725490196078432
66,2,54,0.011437908496732027,0.07287581699346406,0.15751633986928107
14,15,32,0.13396584440227705,0.12814674256799496,0.11865907653383934
13,15,32,0.09281045751633987,0.09449112978524743,0.0915032679738562
33,0,42,0.26601307189542484,0.2980392156862745,0.3137254901960784
0,0,48,0.3009803921568627,0.28259803921568627,0.26519607843137255
27,12,2,0.6098039215686275,0.5205882352941177,0.4588235294117647
53,5,32,0.15876750700280115,0.1490196078431373,0.1294117647058824
12,15,32,0.052941176470588235,0.061624649859943974,0.06582633053221289
4,30,15,0.6372549019607843,0.5529411764705882,0.5117647058823529
28,15,49,0.3661319073083779,0.3180035650623886,0.27058823529411763
7,12,2,0.5887955182072829,0.4997198879551821,0.4453781512605043
11,15,32,0.02567994939911448,0.039721695129664766,0.04705882352941178
34,1,44,0.38169934640522873,0.33856209150326794,0.2888888888888889
41,24,31,0.6145098039215686,0.5219607843137255,0.47058823529411764
6,19,10,0.5960784313725491,0.4980392156862745,0.4235294117647059
46,0,19,0.26666666666666666,0.3006535947712418,0.3176470588235294
67,6,10,0.5562091503267973,0.46470588235294125,0.40392156862745093
10,15,32,0.01985294117647059,0.035416666666666666,0.043382352941176476
29,13,2,0.611764705882353,0.5228758169934641,0.46013071895424834
5,35,15,0.15617070357554788,0.1356401384083045,0.10034602076124567
54,39,23,0.29923273657288996,0.30792838874680295,0.28371696504688826
44,1,53,0.4274509803921568,0.37598039215686274,0.32205882352941173
25,15,32,0.3727554179566564,0.32218782249742006,0.2763673890608875
7,25,2,0.5960784313725489,0.5086834733893557,0.4532212885154063
62,33,28,0.4857585139318887,0.427450980392157,0.39484004127967004
50,29,31,0.6094117647058822,0.5309803921568627,0.48810457516339867
67,21,16,0.6065359477124183,0.5111111111111111,0.4418300653594771
9,16,32,0.02213207121929229,0.037502817218841536,0.04530087897227851
67,8,22,0.5184313725490195,0.4211764705882353,0.3474509803921569
48,10,41,0.2928597854236037,0.4998890122086573,0.5169071402145768
6,2,30,0.47019607843137257,0.38156862745098036,0.28392156862745094
56,33,30,0.4612818261633014,0.40310213637693865,0.3700321919812699
26,26,2,0.5908496732026146,0.5010558069381599,0.4434389140271494
10,37,28,0.5411764705882353,0.49215686274509807,0.473202614379085
4,33,32,0.5925133689839573,0.5094474153297683,0.46916221033868105
11,16,32,0.044994840041279675,0.05717234262125904,0.061300309597523216
12,10,33,0.031281349749202,0.042954856361149145,0.047697218422252656
51,4,38,0.21675579322638142,0.2042780748663101,0.1909090909090909
38,15,32,0.45242518059855535,0.423529411764706,0.3314757481940144
17,18,33,0.30196078431372547,0.30364145658263303,0.2689075630252101
12,11,33,0.030252100840336135,0.04341736694677871,0.04985994397759103
35,37,18,0.5176470588235295,0.48366013071895425,0.4686274509803922
39,37,4,0.5450980392156863,0.4950980392156863,0.4715686274509804
15,0,23,0.27777777777777773,0.30718954248366015,0.32222222222222224
25,29,0,0.6024509803921568,0.5151960784313725,0.4637254901960785
5,37,10,0.5169934640522875,0.47385620915032683,0.44901960784313727
46,0,25,0.27137254901960783,0.30352941176470594,0.31999999999999995
26,32,31,0.6028011204481792,0.527170868347339,0.4834733893557423
11,11,33,0.022782446311858072,0.03678804855275443,0.04425770308123248
48,29,30,0.5937165775401071,0.5081996434937616,0.4686274509803916
44,20,2,0.6071895424836601,0.5196078431372549,0.4620915032679738
7,20,2,0.6019607843137255,0.5147058823529411,0.45882352941176474
70,0,10,0.26509803921568625,0.29568627450980395,0.31137254901960787
24,21,31,0.6023529411764705,0.5145098039215685,0.46274509803921565
15,37,32,0.553501400560224,0.4879551820728292,0.4543417366946779
11,10,33,0.026117647058823485,0.040392156862745054,0.0467058823529411
8,18,35,0.5004668534080299,0.41718020541549966,0.36283846872082165
29,23,31,0.6104575163398693,0.5180827886710239,0.4701525054466231
4,29,11,0.6344226579520694,0.5474945533769062,0.506318082788671
10,11,33,0.02278867102396511,0.037995642701525015,0.04527233115468402
10,10,33,0.024216401889222795,0.038528696149992776,0.04614283669672239
4,29,9,0.6420168067226891,0.5551820728291316,0.5162464985994397
20,10,33,0.086078431372549,0.08019607843137254,0.06784313725490196
13,10,33,0.04685242518059855,0.053869969040247684,0.05510835913312695
14,11,33,0.02823529411764706,0.039999999999999994,0.047058823529411764
11,6,31,0.4931372549019608,0.41470588235294115,0.36568627450980395
24,4,43,0.02835595776772247,0.18612368024132733,0.2307692307692308
12,25,31,0.6431372549019607,0.5758169934640524,0.5267973856209149
15,12,33,0.025770308123249312,0.03823529411764705,0.04523809523809526
35,0,2,0.3699346405228758,0.32592592592592595,0.28845315904139435
5,0,43,0.28366013071895424,0.3137254901960784,0.33202614379084966
7,1,31,0.3308496732026145,0.28535947712418286,0.2150326797385622
16,12,33,0.03197586726998492,0.04434389140271493,0.049170437405731536
59,14,2,0.6029411764705882,0.5176470588235293,0.46568627450980393
72,26,6,0.6056022408963585,0.5652661064425769,0.5406162464985993
63,37,10,0.4993464052287581,0.44575163398692813,0.42418300653594776
21,0,24,0.27450980392156865,0.3027450980392157,0.32156862745098036
71,30,22,0.5124183006535947,0.42679738562091507,0.376797385620915
16,11,33,0.03703703703703703,0.04575163398692811,0.04836601307189542
4,34,0,0.5939215686274508,0.5180392156862745,0.4692156862745098
14,12,33,0.023856209150326796,0.03790849673202614,0.04477124183006536
58,39,20,0.5803921568627451,0.5111111111111111,0.4705882352941177
15,11,37,0.2654411764705877,0.42034313725490174,0.4245098039215684
67,20,27,0.5986928104575163,0.5028322440087146,0.43093681917211335
25,13,35,0.3463507625272331,0.30310457516339867,0.18120915032679738
4,37,4,0.5618163054695561,0.48875128998968015,0.45407636738906093
37,30,2,0.6098039215686275,0.5281045751633987,0.47450980392156866
10,12,33,0.021253933672234274,0.03660130718954241,0.04439603001694495
6,26,25,0.581045751633987,0.47385620915032683,0.40653594771241824
6,1,36,0.4840336134453782,0.42184873949579826,0.36638655462184877
43,9,32,0.10301659125188538,0.13951734539969832,0.1438914027149321
41,34,2,0.5927170868347339,0.5120448179271708,0.461624649859944
19,11,35,0.40352941176470586,0.35647058823529415,0.28627450980392155
70,1,24,0.44705882352941173,0.3872549019607843,0.33431372549019606
5,37,4,0.5185185185185186,0.4793028322440087,0.4601307189542484
17,12,33,0.04008714596949891,0.048801742919389976,0.05228758169934641
5,1,50,0.48470588235294115,0.41882352941176465,0.351764705882353
45,3,31,0.17745098039215687,0.1607843137254902,0.1392156862745098
71,1,46,0.4882352941176471,0.42483660130718953,0.36274509803921573
7,1,2,0.44875816993464057,0.36130718954248386,0.2929411764705882
72,26,19,0.6151260504201682,0.5714285714285713,0.5439775910364145
14,37,10,0.5320261437908497,0.48888888888888893,0.47189542483660135
15,7,36,0.029411764705882353,0.12696078431372548,0.14950980392156862
12,12,33,0.019948849104859327,0.03546462063086103,0.04330775788576298
9,0,32,0.2779411764705882,0.3107843137254902,0.3323529411764706
53,37,12,0.5490196078431373,0.5111111111111111,0.4901960784313726
9,12,33,0.030753353973168224,0.04654282765737877,0.05325077399380806
67,24,12,0.6047058823529412,0.5066666666666666,0.4313725490196079
58,1,43,0.2635018919848637,0.2350877192982451,0.20718954248365973
23,0,32,0.27058823529411763,0.3032679738562091,0.31895424836601305
10,23,2,0.6098039215686275,0.5202614379084968,0.4660130718954249
28,25,31,0.6003565062388592,0.5080213903743315,0.461319073083779
5,1,39,0.484313725490196,0.4219607843137254,0.3627450980392157
54,0,20,0.2696078431372549,0.30490196078431375,0.3205882352941177
19,0,24,0.27921568627450977,0.30901960784313726,0.3254901960784314
69,26,31,0.6052287581699346,0.5633986928104574,0.5333333333333333
9,13,33,0.023068050749711647,0.0378316032295271,0.044752018454440594
27,9,43,0.48725490196078425,0.6352941176470587,0.6590686274509805
11,0,45,0.2798039215686274,0.3107843137254901,0.3278431372549019
9,24,31,0.6683473389355743,0.6044817927170868,0.5568627450980391
15,6,41,0.025490196078431365,0.17663398692810459,0.2071895424836602
46,10,40,0.22759622367465496,0.41554103122730546,0.43899782135076215
55,15,46,0.18671322410242647,0.14490106544901032,0.09225534962843566
9,16,33,0.02091503267973856,0.036601307189542485,0.044444444444444446
10,16,33,0.02486441385064662,0.03950771798080932,0.0470588235294117
58,17,32,0.444343891402715,0.37737556561085966,0.3285067873303168
0,0,16,0.31652661064425774,0.3109243697478991,0.2879551820728291
6,27,17,0.55,0.46372549019607845,0.3637254901960784
27,12,35,0.3745098039215688,0.3316742081447963,0.23846153846153847
6,11,14,0.5725490196078431,0.4676470588235294,0.39019607843137255
17,0,36,0.2683473389355742,0.3025210084033613,0.3215686274509804
15,1,40,0.22688400661469382,0.19721237892747429,0.16834396409166055
61,4,53,0.08418300653594771,0.09071895424836601,0.09803921568627452
27,14,32,0.3622549019607843,0.3137254901960784,0.27058823529411763
31,15,52,0.3519607843137255,0.29460784313725485,0.24362745098039218
28,0,30,0.28235294117647053,0.3126050420168068,0.32829131652661064
2,1,44,0.4843137254901961,0.4241830065359477,0.3620915032679739
61,37,10,0.5176470588235293,0.46862745098039216,0.44509803921568625
8,30,33,0.6478431372549021,0.5717647058823527,0.5305882352941176
16,11,35,0.1256965944272446,0.13188854489164087,0.12404540763673891
38,15,51,0.2462745098039216,0.20078431372549013,0.1610457516339869
55,36,23,0.33235294117647063,0.3127450980392157,0.2955882352941176
71,30,16,0.5208216619981325,0.4380952380952382,0.388982259570495
1,1,44,0.5013071895424837,0.438562091503268,0.37450980392156863
67,24,17,0.607843137254902,0.5066666666666666,0.42901960784313725
57,31,2,0.6094117647058823,0.5270588235294118,0.4752941176470588
17,11,36,0.29960784313725497,0.3623529411764706,0.3477124183006536
3,1,45,0.47538126361655775,0.41481481481481475,0.35294117647058826
42,37,4,0.5379084967320261,0.49607843137254903,0.4725490196078432
37,0,20,0.2627450980392157,0.29901960784313725,0.31862745098039214
4,29,33,0.6182072829131657,0.5453081232493004,0.5067226890756303
4,33,4,0.6156862745098037,0.5196078431372549,0.4625
42,0,19,0.27254901960784317,0.303921568627451,0.3215686274509804
15,6,34,0.026666666666666665,0.1419607843137255,0.16666666666666669
14,0,4,0.27294117647058824,0.30823529411764705,0.323921568627451
34,0,14,0.2627450980392157,0.2980392156862745,0.3176470588235294
4,1,44,0.47385620915032683,0.41111111111111104,0.3496732026143791
64,6,31,0.40343137254901956,0.33186274509803926,0.28039215686274505
8,0,18,0.27581699346405225,0.30718954248366015,0.3254901960784314
2,0,2,0.36606334841628957,0.31221719457013564,0.25324283559577676
63,3,54,0.10610021786492374,0.05468409586056646,0.08169934640522876
54,0,15,0.27137254901960783,0.3043137254901961,0.31999999999999995
16,18,31,0.4424242424242424,0.40285204991087337,0.3632798573975044
14,0,34,0.2701960784313725,0.3043137254901961,0.32470588235294123
50,37,17,0.5633986928104575,0.5202614379084968,0.4993464052287582
13,14,34,0.045098039215686274,0.05411764705882353,0.05725490196078431
5,1,44,0.47625272331154683,0.41220043572984744,0.35337690631808283
4,36,24,0.6069381598793362,0.517948717948718,0.4772247360482655
62,17,31,0.600230680507497,0.5271049596309111,0.47197231833910036
4,1,47,0.4803921568627451,0.42091503267973857,0.3562091503267974
42,1,2,0.4689734717416379,0.38592848904267596,0.32249134948096875
61,0,34,0.26176470588235295,0.2950980392156863,0.3127450980392157
67,16,33,0.5444059976931949,0.47220299884659755,0.4163783160322953
28,0,39,0.2745098039215686,0.30700280112044825,0.323249299719888
25,11,39,0.1894787183165949,0.35016738402678166,0.35351506456241055
6,18,12,0.6124183006535948,0.5032679738562091,0.4058823529411765
59,38,21,0.5680672268907562,0.5009803921568627,0.45896358543417376
4,33,10,0.6277526395173454,0.5414781297134238,0.49984917043740573
73,0,42,0.2540305010893246,0.2657952069716776,0.2636165577342047
16,21,31,0.6490196078431373,0.5794117647058823,0.5264705882352941
15,3,35,0.10196078431372546,0.13111679454390443,0.1328218243819266
46,9,43,0.49411764705882344,0.6331825037707391,0.653393665158371
5,34,24,0.330316742081448,0.31915535444947213,0.2594268476621418
18,0,23,0.27058823529411763,0.30196078431372547,0.31895424836601305
23,20,2,0.6054901960784314,0.5168627450980392,0.46196078431372545
54,0,51,0.25620915032679736,0.2928104575163399,0.3084967320261438
17,0,37,0.269281045751634,0.30196078431372547,0.32287581699346407
67,8,8,0.5419607843137254,0.43843137254901965,0.36235294117647066
4,1,50,0.4850980392156862,0.4184313725490195,0.3509803921568628
47,4,31,0.17254901960784313,0.1568627450980392,0.13431372549019607
5,1,48,0.4770053475935829,0.41497326203208557,0.35329768270944745
65,16,2,0.592156862745098,0.5098039215686274,0.4594771241830065
10,20,2,0.6045751633986928,0.5156862745098039,0.46013071895424834
15,1,41,0.23137254901960783,0.20819964349376113,0.1814616755793227
35,7,2,0.6130718954248366,0.5235294117647059,0.46078431372549017
62,23,2,0.5928104575163399,0.5078431372549019,0.4562091503267974
59,36,7,0.5093681917211329,0.4474945533769064,0.4139433551198256
24,0,30,0.2718954248366013,0.30522875816993467,0.32091503267973853
6,1,46,0.48295625942684767,0.4196078431372549,0.35595776772247356
59,0,38,0.2647058823529412,0.296078431372549,0.3137254901960784
6,5,3,0.5228758169934641,0.42047930283224394,0.3372549019607843
19,19,31,0.611204481792717,0.5288515406162465,0.47450980392156866
43,0,27,0.27254901960784317,0.303921568627451,0.3196078431372549
5,1,43,0.47807486631016044,0.4146167557932264,0.3561497326203209
42,35,29,0.5545098039215686,0.48392156862745095,0.443921568627451
67,22,8,0.5908496732026144,0.49673202614379086,0.4294117647058823
22,0,42,0.273202614379085,0.30457516339869284,0.32287581699346407
15,1,32,0.19113618049959716,0.17294296714119423,0.15267257587966668
72,33,30,0.545359477124183,0.47947712418300653,0.4478431372549021
67,8,3,0.5490196078431372,0.44929971988795525,0.3826330532212885
4,31,31,0.6306595365418893,0.5497326203208556,0.5158645276292334
61,5,2,0.5749019607843137,0.4901960784313726,0.44000000000000006
8,14,35,0.24093567251461964,0.20632954936360498,0.11269349845201232
40,0,49,0.2622549019607843,0.29411764705882354,0.3093137254901961
24,0,22,0.27999999999999997,0.31137254901960787,0.32705882352941174
40,18,30,0.4778711484593838,0.38991596638655457,0.32941176470588235
6,37,19,0.4872549019607843,0.45196078431372555,0.43529411764705883
13,37,27,0.5313725490196078,0.4931372549019608,0.47549019607843135
4,1,43,0.4766884531590414,0.4139433551198256,0.3525054466230937
34,0,3,0.2694677871148459,0.3064425770308124,0.32100840336134456
73,30,33,0.4396358543417368,0.38193277310924384,0.31750700280112054
6,1,6,0.31092436974789917,0.27899159663865547,0.1507002801120448
1,1,42,0.4945533769063181,0.431372549019608,0.3686274509803922
17,37,6,0.5254901960784313,0.4823529411764706,0.4588235294117647
38,0,29,0.261624649859944,0.2935574229691877,0.3114845938375351
1,1,40,0.4945533769063181,0.4339869281045753,0.37167755991285406
25,0,31,0.2696078431372549,0.3029411764705882,0.3191176470588235
27,2,32,0.158235294117647,0.14960784313725486,0.13019607843137254
1,1,39,0.49950980392156863,0.4362745098039217,0.37401960784313726
